created_at,id,id_str,full_text,truncated,display_text_range,entities,metadata,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,retweeted_status,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang
Mon Mar 22 03:56:54 +0000 2021,1373846121064189952,1373846121064189952,"#Zomato row: Police may stop probe as #HiteshaChandranee refuses to file statement

#India #Business #FoodDelivery 
https://t.co/zOhEOLK0wj
Via https://t.co/78meCCcWTj https://t.co/mRF6CDWzhF",False,"[0, 167]","{'hashtags': [{'text': 'Zomato', 'indices': [0, 7]}, {'text': 'HiteshaChandranee', 'indices': [38, 56]}, {'text': 'India', 'indices': [84, 90]}, {'text': 'Business', 'indices': [91, 100]}, {'text': 'FoodDelivery', 'indices': [101, 114]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/zOhEOLK0wj', 'expanded_url': 'http://infoblaze.tiny.us/68688', 'display_url': 'infoblaze.tiny.us/68688', 'indices': [116, 139]}, {'url': 'https://t.co/78meCCcWTj', 'expanded_url': 'http://www.businesstoday.in', 'display_url': 'businesstoday.in', 'indices': [144, 167]}], 'media': [{'id': 1373845690074296320, 'id_str': '1373845690074296320', 'indices': [168, 191], 'media_url': 'http://pbs.twimg.com/media/ExDhYE0UcAAkc52.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ExDhYE0UcAAkc52.jpg', 'url': 'https://t.co/mRF6CDWzhF', 'display_url': 'pic.twitter.com/mRF6CDWzhF', 'expanded_url': 'https://twitter.com/InfoblazeINDIA/status/1373846121064189952/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 505, 'h': 264, 'resize': 'fit'}, 'small': {'w': 505, 'h': 264, 'resize': 'fit'}, 'medium': {'w': 505, 'h': 264, 'resize': 'fit'}}}]}","{'media': [{'id': 1373845690074296320, 'id_str': '1373845690074296320', 'indices': [168, 191], 'media_url': 'http://pbs.twimg.com/media/ExDhYE0UcAAkc52.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ExDhYE0UcAAkc52.jpg', 'url': 'https://t.co/mRF6CDWzhF', 'display_url': 'pic.twitter.com/mRF6CDWzhF', 'expanded_url': 'https://twitter.com/InfoblazeINDIA/status/1373846121064189952/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 505, 'h': 264, 'resize': 'fit'}, 'small': {'w': 505, 'h': 264, 'resize': 'fit'}, 'medium': {'w': 505, 'h': 264, 'resize': 'fit'}}}]}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,"{'id': 984109844, 'id_str': '984109844', 'name': 'Infoblaze INDIA', 'screen_name': 'InfoblazeINDIA', 'location': 'India', 'description': 'Business News - India -From top & authentic sources -Also Middle East @InfoblazeME Southeast Asia @InfoblazeSEA #Infoblaze A https://t.co/P7ZsA6TBDu  initiative', 'url': 'https://t.co/Hg0DBqlp98', 'entities': {'url': {'urls': [{'url': 'https://t.co/Hg0DBqlp98', 'expanded_url': 'http://www.infoblaze.com', 'display_url': 'infoblaze.com', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/P7ZsA6TBDu', 'expanded_url': 'http://Cogentelli.com', 'display_url': 'Cogentelli.com', 'indices': [125, 148]}]}}, 'protected': False, 'followers_count': 296, 'friends_count': 45, 'listed_count': 407, 'created_at': 'Sun Dec 02 07:28:49 +0000 2012', 'favourites_count': 1000, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 64718, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'FFFFFF', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/464398831207981056/v7N5ztr5_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/464398831207981056/v7N5ztr5_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/984109844/1534826102', 'profile_link_color': '320096', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '320096', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none'}",,,,,False,0,0,False,False,False,en
Mon Mar 22 03:55:58 +0000 2021,1373845886506205190,1373845886506205190,"RT @saloni_lohani: Just remember that HE has a life to live,
a dream to complete,
a family to look after... 
yes HIS LIFE TOO MATTERS.!
#Hi…",False,"[0, 140]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'saloni_lohani', 'name': 'S A L O N I L O H A N I', 'id': 936888788147507201, 'id_str': '936888788147507201', 'indices': [3, 17]}], 'urls': []}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,"{'id': 1524522007, 'id_str': '1524522007', 'name': 'Sansar Makdam', 'screen_name': 'smakdam', 'location': 'पालमपुरHimachal Pradesh, India', 'description': 'Meharsoft Technologies Pvt Ltd,\nIT Company Working in Cooperative, Software for कृषि सोसायटी (PACS),\nजिला मीडिया प्रभारी \nभाजपा अनुसुचित जनजाति \n+91-9816343303', 'url': 'https://t.co/GvzAhrSGR1', 'entities': {'url': {'urls': [{'url': 'https://t.co/GvzAhrSGR1', 'expanded_url': 'http://meharsoft.com/', 'display_url': 'meharsoft.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 539, 'friends_count': 5009, 'listed_count': 0, 'created_at': 'Mon Jun 17 10:27:56 +0000 2013', 'favourites_count': 34038, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 9471, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1366266674790371330/fi_KLSRe_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1366266674790371330/fi_KLSRe_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1524522007/1615202447', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none'}",,,,,"{'created_at': 'Tue Mar 16 01:57:23 +0000 2021', 'id': 1371641714549526528, 'id_str': '1371641714549526528', 'full_text': 'Just remember that HE has a life to live,\na dream to complete,\na family to look after... \nyes HIS LIFE TOO MATTERS.!\n#HiteshaChandranee\n #Kamraj #HiteshaChandranee #Zomato\n#JusticeForKamaraj', 'truncated': False, 'display_text_range': [0, 190], 'entities': {'hashtags': [{'text': 'HiteshaChandranee', 'indices': [117, 135]}, {'text': 'Kamraj', 'indices': [137, 144]}, {'text': 'HiteshaChandranee', 'indices': [145, 163]}, {'text': 'Zomato', 'indices': [164, 171]}, {'text': 'JusticeForKamaraj', 'indices': [172, 190]}], 'symbols': [], 'user_mentions': [], 'urls': []}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 936888788147507201, 'id_str': '936888788147507201', 'name': 'S A L O N I L O H A N I', 'screen_name': 'saloni_lohani', 'location': 'Bihar, India', 'description': 'पटना महानगर सह मंत्री\n\nउपाध्यक्ष श्री अरविंद महिला कॉलेज पटना \nMUSU(2017-2018)\n@abvpvoice', 'url': 'https://t.co/E4WyYWzd6X', 'entities': {'url': {'urls': [{'url': 'https://t.co/E4WyYWzd6X', 'expanded_url': 'https://www.facebook.com/saloni.lohani.7', 'display_url': 'facebook.com/saloni.lohani.7', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 6878, 'friends_count': 1024, 'listed_count': 1, 'created_at': 'Sat Dec 02 09:24:28 +0000 2017', 'favourites_count': 7665, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 2169, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1367050259252215809/lC6_Lygl_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1367050259252215809/lC6_Lygl_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/936888788147507201/1614410719', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 3, 'favorite_count': 23, 'favorited': False, 'retweeted': False, 'lang': 'en'}",False,3,0,False,False,en
Mon Mar 22 03:55:04 +0000 2021,1373845656612208641,1373845656612208641,"RT @MensDayOutIndia: ""We had sought medical opinion &amp; primary observation revealed that the injury which she had on her nose is not the kin…",False,"[0, 144]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MensDayOutIndia', 'name': 'Men’s Day Out', 'id': 1148272318755594242, 'id_str': '1148272318755594242', 'indices': [3, 19]}], 'urls': []}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,"{'id': 56315497, 'id_str': '56315497', 'name': 'Hichmalumnist', 'screen_name': 'Hichmalumnist', 'location': '', 'description': 'Retweets are not endorsements', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 277, 'friends_count': 480, 'listed_count': 44, 'created_at': 'Mon Jul 13 07:32:33 +0000 2009', 'favourites_count': 203302, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 188766, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/857918372247465984/vDny-ODy_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/857918372247465984/vDny-ODy_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/56315497/1493378715', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none'}",,,,,"{'created_at': 'Sun Mar 21 13:39:13 +0000 2021', 'id': 1373630276534824960, 'id_str': '1373630276534824960', 'full_text': '""We had sought medical opinion &amp; primary observation revealed that the injury which she had on her nose is not the kind of an assault or punch. However, we are waiting for the final report."" - Bengaluru Police \n\n#Zomato #HiteshaChandranee #Kamaraj #MenToo @zomatocare @deepigoyal', 'truncated': False, 'display_text_range': [0, 283], 'entities': {'hashtags': [{'text': 'Zomato', 'indices': [216, 223]}, {'text': 'HiteshaChandranee', 'indices': [224, 242]}, {'text': 'Kamaraj', 'indices': [243, 251]}, {'text': 'MenToo', 'indices': [252, 259]}], 'symbols': [], 'user_mentions': [{'screen_name': 'zomatocare', 'name': 'zomato care', 'id': 988362975617601536, 'id_str': '988362975617601536', 'indices': [260, 271]}, {'screen_name': 'deepigoyal', 'name': 'Deepinder Goyal', 'id': 72481380, 'id_str': '72481380', 'indices': [272, 283]}], 'urls': []}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'in_reply_to_status_id': 1373629052079075330, 'in_reply_to_status_id_str': '1373629052079075330', 'in_reply_to_user_id': 1148272318755594242, 'in_reply_to_user_id_str': '1148272318755594242', 'in_reply_to_screen_name': 'MensDayOutIndia', 'user': {'id': 1148272318755594242, 'id_str': '1148272318755594242', 'name': 'Men’s Day Out', 'screen_name': 'MensDayOutIndia', 'location': 'India', 'description': 'MDO publishes articles about Men\'s Rights, Gender Biased Laws & His Story. Do check out the ""Other Side"". \nYou May Support Us Here: https://t.co/ZOwZw1HSlt', 'url': 'https://t.co/H0SrmlFjeO', 'entities': {'url': {'urls': [{'url': 'https://t.co/H0SrmlFjeO', 'expanded_url': 'http://www.mensdayout.com', 'display_url': 'mensdayout.com', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/ZOwZw1HSlt', 'expanded_url': 'http://bit.ly/31ny00J', 'display_url': 'bit.ly/31ny00J', 'indices': [132, 155]}]}}, 'protected': False, 'followers_count': 14669, 'friends_count': 304, 'listed_count': 35, 'created_at': 'Mon Jul 08 16:47:09 +0000 2019', 'favourites_count': 627, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 11790, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1152473447508975616/_iMHs4tc_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1152473447508975616/_iMHs4tc_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1148272318755594242/1563538061', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 81, 'favorite_count': 194, 'favorited': False, 'retweeted': False, 'lang': 'en'}",False,81,0,False,False,en
Mon Mar 22 03:48:57 +0000 2021,1373844121136156674,1373844121136156674,"RT @MensDayOutIndia: ""We had sought medical opinion &amp; primary observation revealed that the injury which she had on her nose is not the kin…",False,"[0, 144]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MensDayOutIndia', 'name': 'Men’s Day Out', 'id': 1148272318755594242, 'id_str': '1148272318755594242', 'indices': [3, 19]}], 'urls': []}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,"{'id': 1350287825137065987, 'id_str': '1350287825137065987', 'name': 'Parody Parcel', 'screen_name': 'ParcelParody', 'location': '', 'description': 'Epistemologist | Humanity is my Religion | Indian National Congress 🇮🇳 Rahul Gandhi', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 64, 'friends_count': 340, 'listed_count': 0, 'created_at': 'Sat Jan 16 03:44:47 +0000 2021', 'favourites_count': 3034, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 1904, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1350296067846283264/tfst_wod_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1350296067846283264/tfst_wod_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1350287825137065987/1615870072', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none'}",,,,,"{'created_at': 'Sun Mar 21 13:39:13 +0000 2021', 'id': 1373630276534824960, 'id_str': '1373630276534824960', 'full_text': '""We had sought medical opinion &amp; primary observation revealed that the injury which she had on her nose is not the kind of an assault or punch. However, we are waiting for the final report."" - Bengaluru Police \n\n#Zomato #HiteshaChandranee #Kamaraj #MenToo @zomatocare @deepigoyal', 'truncated': False, 'display_text_range': [0, 283], 'entities': {'hashtags': [{'text': 'Zomato', 'indices': [216, 223]}, {'text': 'HiteshaChandranee', 'indices': [224, 242]}, {'text': 'Kamaraj', 'indices': [243, 251]}, {'text': 'MenToo', 'indices': [252, 259]}], 'symbols': [], 'user_mentions': [{'screen_name': 'zomatocare', 'name': 'zomato care', 'id': 988362975617601536, 'id_str': '988362975617601536', 'indices': [260, 271]}, {'screen_name': 'deepigoyal', 'name': 'Deepinder Goyal', 'id': 72481380, 'id_str': '72481380', 'indices': [272, 283]}], 'urls': []}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'in_reply_to_status_id': 1373629052079075330, 'in_reply_to_status_id_str': '1373629052079075330', 'in_reply_to_user_id': 1148272318755594242, 'in_reply_to_user_id_str': '1148272318755594242', 'in_reply_to_screen_name': 'MensDayOutIndia', 'user': {'id': 1148272318755594242, 'id_str': '1148272318755594242', 'name': 'Men’s Day Out', 'screen_name': 'MensDayOutIndia', 'location': 'India', 'description': 'MDO publishes articles about Men\'s Rights, Gender Biased Laws & His Story. Do check out the ""Other Side"". \nYou May Support Us Here: https://t.co/ZOwZw1HSlt', 'url': 'https://t.co/H0SrmlFjeO', 'entities': {'url': {'urls': [{'url': 'https://t.co/H0SrmlFjeO', 'expanded_url': 'http://www.mensdayout.com', 'display_url': 'mensdayout.com', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/ZOwZw1HSlt', 'expanded_url': 'http://bit.ly/31ny00J', 'display_url': 'bit.ly/31ny00J', 'indices': [132, 155]}]}}, 'protected': False, 'followers_count': 14669, 'friends_count': 304, 'listed_count': 35, 'created_at': 'Mon Jul 08 16:47:09 +0000 2019', 'favourites_count': 627, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 11790, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1152473447508975616/_iMHs4tc_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1152473447508975616/_iMHs4tc_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1148272318755594242/1563538061', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 81, 'favorite_count': 194, 'favorited': False, 'retweeted': False, 'lang': 'en'}",False,81,0,False,False,en
Mon Mar 22 03:43:44 +0000 2021,1373842806217711618,1373842806217711618,"RT @pranitasubhash: So, food delivery is time-bound but justice is not? If the delivery man's version is found to be true, strict action mu…",False,"[0, 140]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'pranitasubhash', 'name': 'Pranitha Subhash', 'id': 1217837840, 'id_str': '1217837840', 'indices': [3, 18]}], 'urls': []}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,"{'id': 591229294, 'id_str': '591229294', 'name': 'Deepak Rajak', 'screen_name': 'deepaklalrajak7', 'location': 'Kolkata, India', 'description': 'We provides online personal training services that can get your body into shape Follow me on instagram @officialdeepakrajak\nContact for more info\n+919007586220', 'url': 'https://t.co/eE2CRlEBYZ', 'entities': {'url': {'urls': [{'url': 'https://t.co/eE2CRlEBYZ', 'expanded_url': 'https://www.facebook.com/deepak.rajak.3975', 'display_url': 'facebook.com/deepak.rajak.3…', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 168, 'friends_count': 26, 'listed_count': 0, 'created_at': 'Sat May 26 20:27:29 +0000 2012', 'favourites_count': 323, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 195, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1303267178469228544/vnzO21oi_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1303267178469228544/vnzO21oi_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/591229294/1593787708', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none'}",,,,,"{'created_at': 'Sun Mar 14 11:18:49 +0000 2021', 'id': 1371058229158019072, 'id_str': '1371058229158019072', 'full_text': ""So, food delivery is time-bound but justice is not? If the delivery man's version is found to be true, strict action must be taken for mischaractarization. \n\nI hope justice is delivered swiftly too. \n#ZomatoDeliveryGuy #JusticeForKamaraj #Zomato https://t.co/IpqxiEOCFO"", 'truncated': False, 'display_text_range': [0, 245], 'entities': {'hashtags': [{'text': 'ZomatoDeliveryGuy', 'indices': [200, 218]}, {'text': 'JusticeForKamaraj', 'indices': [219, 237]}, {'text': 'Zomato', 'indices': [238, 245]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1371058220442222593, 'id_str': '1371058220442222593', 'indices': [246, 269], 'media_url': 'http://pbs.twimg.com/media/Ewb6L_PWgAEX9jR.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ewb6L_PWgAEX9jR.jpg', 'url': 'https://t.co/IpqxiEOCFO', 'display_url': 'pic.twitter.com/IpqxiEOCFO', 'expanded_url': 'https://twitter.com/pranitasubhash/status/1371058229158019072/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 620, 'resize': 'fit'}, 'large': {'w': 1080, 'h': 985, 'resize': 'fit'}, 'medium': {'w': 1080, 'h': 985, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1371058220442222593, 'id_str': '1371058220442222593', 'indices': [246, 269], 'media_url': 'http://pbs.twimg.com/media/Ewb6L_PWgAEX9jR.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ewb6L_PWgAEX9jR.jpg', 'url': 'https://t.co/IpqxiEOCFO', 'display_url': 'pic.twitter.com/IpqxiEOCFO', 'expanded_url': 'https://twitter.com/pranitasubhash/status/1371058229158019072/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 620, 'resize': 'fit'}, 'large': {'w': 1080, 'h': 985, 'resize': 'fit'}, 'medium': {'w': 1080, 'h': 985, 'resize': 'fit'}}}]}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 1217837840, 'id_str': '1217837840', 'name': 'Pranitha Subhash', 'screen_name': 'pranitasubhash', 'location': 'India ', 'description': 'Actor| Philanthropist | Social Entrepreneur| Teetotaler| Cynophile | Vegetarian |ಕನ್ನಡತಿ| Alumnus- Harvard Kennedy School|', 'url': 'https://t.co/hsPvD4LuHX', 'entities': {'url': {'urls': [{'url': 'https://t.co/hsPvD4LuHX', 'expanded_url': 'http://Www.smarturl.it/pranithasubhash', 'display_url': 'smarturl.it/pranithasubhash', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 1003408, 'friends_count': 16, 'listed_count': 378, 'created_at': 'Mon Feb 25 10:09:56 +0000 2013', 'favourites_count': 9435, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 7495, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1101888186261749762/Oml915Xo_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1101888186261749762/Oml915Xo_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1217837840/1537862351', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 4003, 'favorite_count': 17221, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",False,4003,0,False,False,en
